ward,date_diff,case_status
20,1000,Closed
20,2000,Closed
20,1000,Closed
10,1000,Closed
3,1000,Closed
14,158321000,Closed
1,1000,Closed
21,2000,Closed
1,1000,Closed
18,1000,Closed
14,80686000,Closed
20,174317000,Closed
5,55724000,Closed
12,1000,Closed
3,142162000,Closed
15,1000,Closed
1,1000,Closed
20,1000,Closed
18,1000,Closed
1,1000,Closed
12,1000,Closed
4,27284154000,Closed
18,1000,Closed
21,94873000,Closed
19,1000,Closed
12,1000,Closed
20,91125000,Closed
18,13640000,Closed
18,5740000,Closed
19,1161000,Closed
11,1000,Closed
7,76971000,Closed
19,1000,Closed
12,1000,Closed
11,1000,Closed
22,98000,Closed
18,6614000,Closed
18,10421000,Closed
15,1000,Closed
18,15626000,Closed
5,88448000,Closed
5,350058000,Closed
21,196000,Closed
20,1000,Closed
14,1000,Closed
1,1000,Closed
2,174479000,Closed
16,77548000,Closed
19,1000,Closed
21,8346000,Closed
12,1000,Closed
18,234316000,Closed
21,2000,Closed
5,8000,Closed
3,171803000,Closed
14,158594000,Closed
16,1000,Closed
2,76905000,Closed
18,4454000,Closed
12,1000,Closed
11,1000,Closed
5,1000,Closed
21,5891000,Closed
19,1000,Closed
3,3435000,Closed
18,105404000,Closed
7,1000,Closed
5,65617000,Closed
20,11263000,Closed
4,212000,Closed
19,1000,Closed
7,1000,Closed
4,103288000,Closed
17,68800000,Closed
18,24704000,Closed
3,1000,Closed
11,3801000,Closed
12,591000,Closed
1,5761000,Closed
3,1000,Closed
22,1000,Closed
19,1000,Closed
20,15335000,Closed
15,1000,Closed
17,690000,Closed
8,1000,Closed
20,1000,Closed
11,1361000,Closed
20,1000,Closed
16,94380000,Closed
15,1000,Closed
12,169341000,Closed
18,27294000,Closed
4,215000,Closed
21,7837000,Closed
20,1000,Closed
18,74713000,Closed
17,1000,Closed
18,1000,Closed
17,23468000,Closed
15,331499000,Closed
14,1000,Closed
3,1027819000,Closed
18,3795000,Closed
5,1000,Closed
19,17807000,Closed
21,7000,Closed
3,15000,Closed
3,2663000,Closed
20,1000,Closed
19,2000,Closed
1,1000,Closed
3,61832000,Closed
1,54420000,Closed
22,2000,Closed
15,2000,Closed
9,7647000,Closed
19,1000,Closed
20,14928000,Closed
3,1000,Closed
19,18154000,Closed
20,1000,Closed
10,102754000,Closed
2,66908000,Closed
5,87725000,Closed
19,1000,Closed
6,79308000,Closed
11,1000,Closed
20,1000,Closed
9,1000,Closed
18,178973000,Closed
11,1000,Closed
22,184462000,Closed
12,62569000,Closed
20,597117000,Closed
3,88475000,Closed
1,1000,Closed
19,6000,Closed
16,200430000,Closed
20,1000,Closed
20,1000,Closed
20,1000,Closed
8,79168000,Closed
7,9284000,Closed
7,1000,Closed
21,2000,Closed
3,1000,Closed
5,102602000,Closed
16,89028000,Closed
20,1000,Closed
20,1000,Closed
4,99341000,Closed
8,1000,Closed
4,11000,Closed
5,66168000,Closed
17,79035000,Closed
20,171209000,Closed
18,80095000,Closed
3,18883000,Closed
20,134019000,Closed
3,142000,Closed
20,6987000,Closed
11,1000,Closed
5,2000,Closed
13,431602000,Closed
18,1000,Closed
14,1000,Closed
18,1000,Closed
17,1000,Closed
19,12546000,Closed
17,174333000,Closed
3,262183000,Closed
16,1000,Closed
5,3640868000,Closed
18,1000,Closed
3,1000,Closed
18,30399000,Closed
3,112139000,Closed
3,397964000,Closed
8,67843000,Closed
15,13153000,Closed
13,5874110000,Closed
20,11997000,Closed
8,248292000,Closed
10,34209000,Closed
16,87795000,Closed
19,1000,Closed
1,1000,Closed
8,85177000,Closed
20,2000,Closed
16,14420000,Closed
7,1000,Closed
6,358953000,Closed
17,1000,Closed
13,1000,Closed
14,1000,Closed
18,1000,Closed
10,1000,Closed
16,1000,Closed
5,1960254000,Closed
12,2000,Closed
3,160353000,Closed
22,91942000,Closed
18,68482000,Closed
5,1539972000,Closed
7,1000,Closed
10,5066365000,Closed
18,14388000,Closed
4,188373000,Closed
3,59545000,Closed
20,1000,Closed
17,3963000,Closed
7,1000,Closed
10,22049000,Closed
11,1000,Closed
4,10000,Closed
13,87173000,Closed
16,163062000,Closed
20,1000,Closed
11,1000,Closed
5,53914000,Closed
20,2000,Closed
18,11230000,Closed
18,148047000,Closed
18,2894000,Closed
6,164456000,Closed
20,2000,Closed
1,8000,Closed
11,6231000,Closed
18,16436000,Closed
19,1000,Closed
18,9782000,Closed
20,4000,Closed
5,871931000,Closed
9,16062000,Closed
22,770000,Closed
19,1000,Closed
17,1000,Closed
20,2679000,Closed
14,4105000,Closed
1,329685000,Closed
21,2000,Closed
5,104965000,Closed
19,66285000,Closed
7,1000,Closed
3,75835000,Closed
8,75397000,Closed
18,78709000,Closed
18,8946000,Closed
15,172695000,Closed
18,10763000,Closed
21,63717000,Closed
16,299468000,Closed
15,67847000,Closed
1,2000,Closed
11,1000,Closed
1,1000,Closed
1,1000,Closed
19,1000,Closed
4,96771000,Closed
13,1000,Closed
18,169115000,Closed
18,1772000,Closed
3,144705000,Closed
21,326649000,Closed
16,261222000,Closed
13,57660000,Closed
7,2000,Closed
18,907000,Closed
9,6103000,Closed
4,360000,Closed
12,1000,Closed
4,67922000,Closed
15,100181000,Closed
18,3000,Closed
14,240000,Closed
18,2000,Closed
10,261370000,Closed
3,84409000,Closed
6,7220000,Closed
16,1000,Closed
22,73647000,Closed
12,63358000,Closed
21,145727000,Closed
16,18432000,Closed
3,680366000,Closed
17,1000,Closed
7,265643000,Closed
14,1000,Closed
20,1000,Closed
10,9000,Closed
19,2000,Closed
7,189382000,Closed
20,1000,Closed
8,1000,Closed
22,6151000,Closed
2,5000,Closed
22,3000,Closed
20,1000,Closed
11,3338000,Closed
20,1000,Closed
16,589918000,Closed
16,87703000,Closed
1,1000,Closed
20,2000,Closed
18,9476000,Closed
7,3055000,Closed
10,1000,Closed
3,434547000,Closed
2,2000,Closed
5,337717000,Closed
19,1000,Closed
20,1000,Closed
19,1000,Closed
1,1000,Closed
3,2000,Closed
20,1000,Closed
1,79922000,Closed
2,94069000,Closed
1,1000,Closed
4,56246000,Closed
20,490000,Closed
18,88312000,Closed
11,1000,Closed
1,1000,Closed
19,11380000,Closed
8,1000,Closed
3,92736000,Closed
2,89245000,Closed
18,1000,Closed
3,6196000,Closed
19,2000,Closed
19,1000,Closed
20,15000,Closed
18,1000,Closed
4,239913000,Closed
11,1000,Closed
5,83620000,Closed
18,1000,Closed
20,1000,Closed
5,315741000,Closed
4,1167506000,Closed
19,1000,Closed
20,1000,Closed
1,2000,Closed
15,9920000,Closed
14,75264000,Closed
18,1000,Closed
6,3071000,Closed
6,249433000,Closed
20,1000,Closed
18,3000,Closed
8,1000,Closed
1,3000,Closed
18,2948000,Closed
20,1000,Closed
1,1000,Closed
1,1000,Closed
7,70920000,Closed
19,2000,Closed
19,33347000,Closed
3,1000,Closed
20,1000,Closed
11,1000,Closed
18,1000,Closed
8,96730000,Closed
15,87892000,Closed
17,1000,Closed
1,22069000,Closed
6,285499000,Closed
18,1000,Closed
4,10109000,Closed
10,1000,Closed
20,293000,Closed
5,135642000,Closed
20,1000,Closed
18,1000,Closed
6,1000,Closed
18,4000,Closed
22,82795000,Closed
2,30004000,Closed
3,2499109000,Closed
9,30054000,Closed
1,1000,Closed
5,88314000,Closed
10,1000,Closed
4,245123000,Closed
6,66713000,Closed
4,5000,Closed
3,6000,Closed
22,2649000,Closed
3,6387000,Closed
4,19999000,Closed
3,2000,Closed
11,1000,Closed
20,1000,Closed
6,163290000,Closed
18,1000,Closed
8,4305555000,Closed
3,254838000,Closed
18,1000,Closed
17,4000,Closed
9,333353000,Closed
3,18648042000,Closed
18,9081000,Closed
18,77641000,Closed
9,35525193000,Closed
11,114043000,Closed
20,1000,Closed
3,2110292000,Closed
7,89152000,Closed
19,1000,Closed
10,16441000,Closed
1,14446000,Closed
19,2000,Closed
14,1000,Closed
18,1000,Closed
9,1000,Closed
8,6052000,Closed
5,54695000,Closed
2,80701000,Closed
3,1806745000,Closed
18,1000,Closed
16,87053000,Closed
11,85449000,Closed
18,20368000,Closed
13,335000,Closed
15,1000,Closed
18,1000,Closed
6,1000,Closed
18,1000,Closed
20,86807000,Closed
10,4875000,Closed
10,9900000,Closed
5,45979000,Closed
4,99871000,Closed
20,1000,Closed
11,1000,Closed
21,5000,Closed
12,183366000,Closed
3,1000,Closed
18,1000,Closed
16,1289000,Closed
1,1000,Closed
22,18792000,Closed
1,1000,Closed
15,7937000,Closed
6,92714000,Closed
11,1000,Closed
4,519570000,Closed
12,1000,Closed
12,65593000,Closed
8,772942000,Closed
21,5000,Closed
20,2201000,Closed
18,40049000,Closed
18,2000,Closed
18,238000,Closed
5,123618000,Closed
10,1000,Closed
21,75936000,Closed
5,1000,Closed
11,81500000,Closed
21,2417000,Closed
20,275572000,Closed
3,106125000,Closed
5,176904000,Closed
19,78851000,Closed
5,43862000,Closed
19,97721000,Closed
20,1000,Closed
19,1000,Closed
2,353730000,Closed
18,1000,Closed
14,1000,Closed
19,160000,Closed
20,1000,Closed
20,1000,Closed
15,1000,Closed
5,4467000,Closed
10,158686000,Closed
4,2749000,Closed
3,2000,Closed
20,1000,Closed
2,4000,Closed
12,1000,Closed
1,2000,Closed
11,1000,Closed
10,78297000,Closed
20,1000,Closed
9,10588000,Closed
10,1000,Closed
13,19398000,Closed
20,1000,Closed
18,1000,Closed
17,66100000,Closed
17,1000,Closed
5,1000,Closed
20,2000,Closed
14,421241000,Closed
4,8362000,Closed
18,3265000,Closed
1,1000,Closed
4,1000,Closed
1,1000,Closed
7,1000,Closed
17,1000,Closed
7,1572350000,Closed
18,72395000,Closed
14,1000,Closed
4,7227000,Closed
2,57412000,Closed
20,1000,Closed
18,1000,Closed
4,158632000,Closed
18,8867000,Closed
22,177930000,Closed
18,3203000,Closed
9,89550000,Closed
9,91197000,Closed
18,95243000,Closed
22,6903000,Closed
8,2000,Closed
12,4305984000,Closed
18,5009000,Closed
19,1000,Closed
7,1000,Closed
3,408000,Closed
6,2442360000,Closed
18,1000,Closed
3,123000,Closed
22,98275000,Closed
20,1000,Closed
1,49711000,Closed
7,1000,Closed
18,14963000,Closed
14,1000,Closed
11,346214000,Closed
10,83495000,Closed
3,167771000,Closed
6,1557051000,Closed
18,269227000,Closed
1,1000,Closed
1,1000,Closed
20,1000,Closed
1,2000,Closed
6,1000,Closed
18,3891000,Closed
17,1000,Closed
6,8342000,Closed
20,1000,Closed
18,55183000,Closed
9,166601000,Closed
16,518933000,Closed
6,98268000,Closed
20,90421000,Closed
20,9579000,Closed
20,398000,Closed
19,1000,Closed
20,1000,Closed
5,88814000,Closed
16,244381000,Closed
22,33396000,Closed
16,1000,Closed
18,1000,Closed
17,1000,Closed
1,6092000,Closed
8,9312000,Closed
5,13000,Closed
20,36966000,Closed
20,66424000,Closed
22,425115000,Closed
18,1417000,Closed
6,1000,Closed
21,8000,Closed
18,1000,Closed
14,24121000,Closed
5,1000,Closed
19,1000,Closed
2,76365000,Closed
6,153334000,Closed
14,79897000,Closed
7,2000,Closed
11,1000,Closed
14,531528000,Closed
20,1000,Closed
2,485484000,Closed
8,3000,Closed
6,4000,Closed
18,11954000,Closed
20,1000,Closed
14,190992000,Closed
3,1000,Closed
2,93967000,Closed
11,2667873000,Closed
17,81819000,Closed
18,6201000,Closed
17,1000,Closed
22,419206000,Closed
6,84031000,Closed
11,6253899000,Closed
11,1000,Closed
20,13000,Closed
4,1000,Closed
1,1000,Closed
20,2742000,Closed
22,5000,Closed
11,1000,Closed
19,1000,Closed
21,2000,Closed
6,2086273000,Closed
18,2000,Closed
14,190445000,Closed
3,68935000,Closed
9,575587000,Closed
16,81629000,Closed
11,1000,Closed
1,2000,Closed
19,1000,Closed
16,1000,Closed
22,53673000,Closed
6,2000,Closed
20,1000,Closed
3,2000,Closed
9,1000,Closed
18,1000,Closed
7,99951000,Closed
21,76770000,Closed
18,1000,Closed
22,5000,Closed
18,16303000,Closed
21,84815000,Closed
21,75954000,Closed
20,589000,Closed
21,146000,Closed
18,16565000,Closed
19,16274000,Closed
20,7361000,Closed
11,1000,Closed
20,611000,Closed
16,344853000,Closed
13,1000,Closed
19,86738000,Closed
4,249642000,Closed
7,72040000,Closed
5,1000,Closed
8,14523000,Closed
11,1000,Closed
2,5000,Closed
5,106253000,Closed
1,1000,Closed
18,1000,Closed
20,7196000,Closed
3,222278000,Closed
3,2000,Closed
6,2581000,Closed
22,2000,Closed
6,89976000,Closed
1,1000,Closed
18,1000,Closed
17,224000,Closed
9,1000,Closed
2,96615000,Closed
11,1000,Closed
22,99000,Closed
20,5000,Closed
7,1000,Closed
18,6090000,Closed
19,89959000,Closed
1,1000,Closed
12,164808000,Closed
19,1000,Closed
4,56630000,Closed
5,2223000,Closed
14,1000,Closed
19,3000,Closed
1,1000,Closed
10,7714000,Closed
19,144495000,Closed
4,11554000,Closed
19,6097000,Closed
17,2000,Closed
19,1000,Closed
6,19612000,Closed
18,1000,Closed
5,2283000,Closed
20,186000,Closed
20,1000,Closed
14,118299000,Closed
6,1000,Closed
18,1973000,Closed
12,692000,Closed
14,260468000,Closed
18,1000,Closed
8,1000,Closed
20,2000,Closed
3,8000,Closed
18,9963000,Closed
19,1000,Closed
4,98181000,Closed
19,4000,Closed
7,221999000,Closed
14,95098000,Closed
8,229280000,Closed
18,1000,Closed
15,1000,Closed
21,2000,Closed
16,75480000,Closed
10,1000,Closed
18,8296000,Closed
20,5106000,Closed
18,10840000,Closed
11,1000,Closed
18,167525000,Closed
18,93786000,Closed
18,81287000,Closed
20,1000,Closed
11,16741000,Closed
2,157977000,Closed
18,71501000,Closed
18,40400000,Closed
14,1000,Closed
5,1000,Closed
18,1000,Closed
3,1000,Closed
17,1000,Closed
12,1000,Closed
20,5586000,Closed
17,10056000,Closed
10,17716000,Closed
3,8495000,Closed
3,1000,Closed
18,85609000,Closed
18,1000,Closed
20,1000,Closed
12,84254000,Closed
7,1000,Closed
20,3000,Closed
22,81472000,Closed
22,130126000,Closed
13,14576000,Closed
21,80918000,Closed
21,5000,Closed
18,1000,Closed
3,1000,Closed
4,848797000,Closed
11,93783000,Closed
2,5294000,Closed
20,1000,Closed
19,1000,Closed
18,4192000,Closed
22,114308000,Closed
2,72059000,Closed
1,1000,Closed
18,1000,Closed
1,1000,Closed
2,5000,Closed
2,5000,Closed
18,237251000,Closed
4,89908000,Closed
20,1000,Closed
16,99611000,Closed
20,1000,Closed
3,95374000,Closed
20,1000,Closed
4,78943000,Closed
1,333629000,Closed
20,1000,Closed
19,1000,Closed
20,1000,Closed
1,1000,Closed
21,60000,Closed
11,1000,Closed
18,10819000,Closed
6,84166000,Closed
5,80894000,Closed
16,1000,Closed
13,1000,Closed
1,1510000,Closed
8,86999000,Closed
17,151953000,Closed
18,1000,Closed
22,4657511000,Closed
20,1000,Closed
11,1000,Closed
6,280541000,Closed
22,2000,Closed
13,1000,Closed
20,1287000,Closed
1,332083000,Closed
4,4000,Closed
10,1000,Closed
20,1000,Closed
3,537074000,Closed
21,2000,Closed
19,1000,Closed
11,2000,Closed
9,1000,Closed
3,265758000,Closed
16,164563000,Closed
3,1000,Closed
21,3000,Closed
19,12171000,Closed
22,65009000,Closed
8,9755000,Closed
4,2647000,Closed
8,1000,Closed
12,2927000,Closed
18,10500000,Closed
1,1000,Closed
20,9643000,Closed
19,10454000,Closed
18,1000,Closed
12,6153000,Closed
16,71735000,Closed
10,1000,Closed
6,3957639000,Closed
18,1000,Closed
3,1788092000,Closed
18,95107000,Closed
8,1000,Closed
21,11000,Closed
18,1000,Closed
19,1000,Closed
20,15135000,Closed
14,1000,Closed
2,7225000,Closed
13,1000,Closed
19,1000,Closed
3,2000,Closed
12,1000,Closed
3,1497000,Closed
6,220681000,Closed
1,947699000,Closed
19,1000,Closed
3,84527000,Closed
18,1000,Closed
3,88477000,Closed
19,1000,Closed
9,9188000,Closed
19,6000,Closed
15,1000,Closed
5,20950000,Closed
21,4954000,Closed
3,400058000,Closed
11,2000,Closed
4,1000,Closed
20,1000,Closed
3,345000,Closed
11,11729000,Closed
18,84771000,Closed
3,410466000,Closed
11,1000,Closed
7,148171000,Closed
10,2000,Closed
16,175632000,Closed
15,81204000,Closed
11,162214000,Closed
15,85328000,Closed
5,187383000,Closed
20,3750786000,Closed
9,1000,Closed
19,1000,Closed
5,11475000,Closed
20,1000,Closed
18,72635000,Closed
18,7686000,Closed
18,1000,Closed
15,109728000,Closed
8,1000,Closed
16,1269000,Closed
20,1000,Closed
11,1000,Closed
4,64671000,Closed
18,4556000,Closed
1,1000,Closed
4,384000000,Closed
11,2000,Closed
20,1000,Closed
20,1000,Closed
10,1000,Closed
11,1000,Closed
14,159966000,Closed
16,238107000,Closed
18,1000,Closed
10,1000,Closed
12,84795000,Closed
2,161755000,Closed
19,1000,Closed
20,54638000,Closed
16,98609000,Closed
9,370000,Closed
15,7777000,Closed
13,14500000,Closed
18,1266000,Closed
14,72695000,Closed
17,74789000,Closed
3,76094000,Closed
1,2671334000,Closed
11,1000,Closed
3,1000,Closed
5,255319000,Closed
18,10668000,Closed
9,1000,Closed
19,1000,Closed
18,12456000,Closed
17,15017000,Closed
22,2000,Closed
18,174713000,Closed
7,1416000,Closed
20,9262000,Closed
1,1000,Closed
2,80041000,Closed
18,1000,Closed
16,75804000,Closed
21,98207000,Closed
20,172001000,Closed
21,2000,Closed
6,992000,Closed
21,2000,Closed
18,1000,Closed
21,9000,Closed
19,1000,Closed
6,73566000,Closed
20,1275000,Closed
18,5522000,Closed
20,1000,Closed
21,2000,Closed
22,61936000,Closed
18,4123000,Closed
17,83732000,Closed
11,1000,Closed
14,1000,Closed
20,67692000,Closed
11,1000,Closed
20,1000,Closed
22,10739000,Closed
5,90076000,Closed
13,4000,Closed
18,13485000,Closed
18,11042000,Closed
6,1000,Closed
10,4879000,Closed
18,84436000,Closed
18,2000,Closed
4,88487000,Closed
4,1000,Closed
2,76886000,Closed
20,3000,Closed
18,2000,Closed
7,24044000,Closed
12,78082000,Closed
11,1000,Closed
1,1000,Closed
14,1000,Closed
11,1000,Closed
20,76394000,Closed
18,94267000,Closed
5,345895000,Closed
7,11169000,Closed
4,1000,Closed
22,4000,Closed
4,797000,Closed
20,6423000,Closed
18,1000,Closed
4,3380000,Closed
5,74789000,Closed
3,971000,Closed
21,9000,Closed
18,1000,Closed
15,104780000,Closed
4,73629000,Closed
20,1000,Closed
2,322000000,Closed
18,16363000,Closed
18,1000,Closed
19,163152000,Closed
21,10991000,Closed
19,160379000,Closed
20,1000,Closed
14,1000,Closed
18,1000,Closed
19,1000,Closed
3,1000,Closed
4,24474521000,Closed
4,7259000,Closed
12,1000,Closed
7,1000,Closed
3,1091000,Closed
10,1000,Closed
20,1000,Closed
10,52530000,Closed
4,76106000,Closed
21,1000,Closed
18,61094000,Closed
16,522221000,Closed
17,27684000,Closed
3,2450000,Closed
17,1000,Closed
18,1000,Closed
1,1000,Closed
5,5967061000,Closed
5,97274000,Closed
4,64298000,Closed
18,3626488000,Closed
4,1000,Closed
20,11554000,Closed
5,536282000,Closed
2,3831000,Closed
6,319953000,Closed
21,196000,Closed
15,14000000,Closed
21,2000,Closed
18,82986000,Closed
3,104715000,Closed
1,79364000,Closed
11,1000,Closed
5,5000,Closed
2,2000,Closed
18,3000,Closed
5,9000,Closed
9,418000,Closed
18,1000,Closed
22,2316165000,Closed
18,70509000,Closed
3,145786000,Closed
6,69074000,Closed
20,1000,Closed
13,449293000,Closed
18,1000,Closed
20,6000,Closed
5,9238000,Closed
20,1000,Closed
18,1000,Closed
22,1000,Closed
18,1000,Closed
20,1000,Closed
6,110000,Closed
19,1000,Closed
22,73657000,Closed
13,76481000,Closed
19,2000,Closed
8,261719000,Closed
3,21782000,Closed
7,67780000,Closed
21,84504000,Closed
20,1000,Closed
18,80429000,Closed
1,1000,Closed
18,2000,Closed
22,49387000,Closed
14,186837000,Closed
18,2000,Closed
20,1000,Closed
19,5711000,Closed
5,421815000,Closed
11,1000,Closed
9,3075000,Closed
20,2000,Closed
21,4000,Closed
20,14282000,Closed
19,1000,Closed
20,96385000,Closed
1,78954000,Closed
18,82764000,Closed
18,10000,Closed
15,580074000,Closed
22,4000,Closed
21,1000,Closed
7,6215000,Closed
18,1000,Closed
3,2000,Closed
3,677557000,Closed
6,7636000,Closed
19,191614000,Closed
18,1000,Closed
4,89642000,Closed
14,90503000,Closed
18,93127000,Closed
15,186067000,Closed
18,5115000,Closed
5,91388000,Closed
9,3000,Closed
18,75159000,Closed
5,85189000,Closed
19,6000,Closed
19,1000,Closed
20,1000,Closed
14,158377000,Closed
1,1000,Closed
22,17612000,Closed
18,1000,Closed
18,6357000,Closed
11,1000,Closed
14,76836000,Closed
18,11402000,Closed
19,1000,Closed
1,1000,Closed
18,78009000,Closed
8,84065000,Closed
6,64315000,Closed
19,145000,Closed
18,2000,Closed
3,11468000,Closed
9,2687420000,Closed
1,1000,Closed
6,359658000,Closed
11,1000,Closed
6,69157000,Closed
18,1000,Closed
17,1000,Closed
9,422000,Closed
9,1425000,Closed
22,88583000,Closed
20,1000,Closed
18,1000,Closed
20,73822000,Closed
20,1000,Closed
11,1000,Closed
20,91481000,Closed
6,73153000,Closed
20,1000,Closed
20,607767000,Closed
19,1000,Closed
5,29363000,Closed
12,12000,Closed
21,14102000,Closed
11,1000,Closed
21,4000,Closed
22,3000,Closed
20,1000,Closed
3,259021000,Closed
20,1000,Closed
17,1000,Closed
22,5604000,Closed
8,1000,Closed
3,91720000,Closed
16,1351910000,Closed
8,1000,Closed
5,3958000,Closed
16,89311000,Closed
22,14499000,Closed
8,14926000,Closed
15,2000,Closed
20,1000,Closed
22,2000,Closed
2,6879087000,Closed
21,4000,Closed
8,1000,Closed
18,175000,Closed
15,1000,Closed
21,494000,Closed
14,254947000,Closed
20,163563000,Closed
8,107748000,Closed
3,232247000,Closed
5,5000,Closed
20,1000,Closed
21,593000,Closed
5,592850000,Closed
3,1000,Closed
11,109022000,Closed
21,9302000,Closed
21,159879000,Closed
18,1239000,Closed
11,16289000,Closed
4,78543000,Closed
2,96932000,Closed
18,19557000,Closed
2,100155000,Closed
18,8459000,Closed
19,2000,Closed
6,1000,Closed
9,3433000,Closed
8,1000,Closed
13,76719000,Closed
19,12253971000,Closed
11,2000,Closed
22,2000,Closed
11,1000,Closed
5,1000,Closed
19,88867000,Closed
9,13327000,Closed
2,88194000,Closed
13,165325000,Closed
18,72136000,Closed
20,1000,Closed
20,10000,Closed
18,1144000,Closed
1,1000,Closed
19,1284464000,Closed
6,3593000,Closed
3,64000,Closed
18,5000,Closed
19,1563555000,Closed
4,79182000,Closed
7,1000,Closed
1,1000,Closed
5,79220000,Closed
15,188533000,Closed
5,19472000,Closed
18,74758000,Closed
20,1000,Closed
20,228724000,Closed
20,1000,Closed
4,89903000,Closed
5,1000,Closed
5,217857000,Closed
